Full Text Tweet;Datum und Uhrzeit
Great! https://t.co/2BL1hj32zJ;04-Apr-2020 (15:27:02.000000)
I agree with this. Watch! https://t.co/CouUHHu13t;04-Apr-2020 (15:17:20.000000)
"I will immediately ask Congress for more money to support small businesses under the #PPPloan if the allocated money runs out. So far, way ahead of schedule. @BankofAmerica &amp; community banks are rocking! @SBAgov @USTreasury";04-Apr-2020 (15:09:33.000000)
I fully agree! https://t.co/yAQ71uhk9Q;04-Apr-2020 (13:48:32.000000)
Thank you Cory! https://t.co/Nx1QykXAE8;04-Apr-2020 (13:41:32.000000)
Great job being done by @BankofAmerica and many community banks throughout the country. Small businesses appreciate your work!;03-Apr-2020 (18:49:51.000000)
"The Paycheck Protection Program is now available! #CARESAct////Small Business Guidance &amp; Loan Resources: https://t.co/lfe1wbsSNA https://t.co/eosegomf38";03-Apr-2020 (17:51:15.000000)
Thank you @DeptofDefense, @USACEHQ, @USNationalGuard, @FEMA, and @CDCgov! https://t.co/p9j7kZsD7b https://t.co/qmUE7F2E5D;03-Apr-2020 (17:33:21.000000)
Thank you @USNationalGuard, keep up the great work! https://t.co/tzQb3eGDat;03-Apr-2020 (17:29:14.000000)
GREAT news this week regarding the Keystone XL Pipeline – moving forward with fantastic paying CONSTRUCTION jobs for hardworking Americans. Promises Made, Promises Kept! #MAGA;03-Apr-2020 (17:14:22.000000)
Highly respected Justice Daniel Kelly is running for the Supreme Court in the Great State of Wisconsin. Justice Kelly has been doing a terrific job upholding the Rule of Law and defending your #2A. Tough on Crime, Loves our Military and our Vets. He has my Complete Endorsement!;03-Apr-2020 (17:12:57.000000)
We hit 3M hard today after seeing what they were doing with their Masks. “P Act” all the way. Big surprise to many in government as to what they were doing - will have a big price to pay!;03-Apr-2020 (00:52:35.000000)
https://t.co/C4YLj4hKZn;03-Apr-2020 (00:15:24.000000)
https://t.co/GElcwjwBY2;03-Apr-2020 (00:13:17.000000)
30 DAYS TO SLOW THE SPREAD https://t.co/GIzwKSt5mq;02-Apr-2020 (16:48:26.000000)
.....Could be as high as 15 Million Barrels. Good (GREAT) news for everyone!;02-Apr-2020 (14:54:55.000000)
"Just spoke to my friend MBS (Crown Prince) of Saudi Arabia, who spoke with President Putin of Russia, &amp; I expect &amp; hope that they will be cutting back approximately 10 Million Barrels, and maybe substantially more which, if it happens, will be GREAT for the oil &amp; gas industry!";02-Apr-2020 (14:32:08.000000)
“The States have to get the money to the people who need it.” @MariaBartiromo  And FAST!;02-Apr-2020 (14:12:56.000000)
....have been stocked up and ready long before this crisis hit. Other states are thrilled with the job we have done. Sending many Ventilators today, with thousands being built. 51 large cargo planes coming in with medical supplies. Prefer sending directly to hospitals.;02-Apr-2020 (13:17:22.000000)
"Massive amounts of medical supplies, even hospitals and medical centers, are being delivered directly to states and hospitals by the Federal Government. Some have insatiable appetites &amp; are never satisfied (politics?). Remember, we are a backup for them. The complainers should...";02-Apr-2020 (13:17:21.000000)
"...It wouldn’t matter if you got ten times what was needed, it would never be good enough. Unlike other states, New York unfortunately got off to a late start. You should have pushed harder. Stop complaining &amp; find out where all of these supplies are going. Cuomo working hard!";02-Apr-2020 (12:57:41.000000)
"Somebody please explain to Cryin’ Chuck Schumer that we do have a military man in charge of distributing goods, a very talented Admiral, in fact. New York has gotten far more than any other State, including hospitals &amp; a hospital ship, but no matter what, always complaining.....";02-Apr-2020 (12:57:41.000000)
Upon information and belief, Iran or its proxies are planning a sneak attack on U.S. troops and/or assets in Iraq. If this happens, Iran will pay a very heavy price, indeed!;01-Apr-2020 (17:05:30.000000)
Congress must pass the old, and very strongly proven, deductibility by businesses on restaurants and entertainment. This will bring restaurants, and everything related, back - and stronger than ever. Move quickly, they will all be saved!;01-Apr-2020 (16:36:30.000000)
https://t.co/cawqG2DGXV;01-Apr-2020 (00:32:46.000000)
https://t.co/nQfccoKPj2;01-Apr-2020 (00:32:16.000000)
30 DAYS TO SLOW THE SPREAD//#COVIDー19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If;31-Mar-2020 (23:49:05.000000)
Great work @AtlasAirWW, thank you! https://t.co/90X4lRRHdM;31-Mar-2020 (20:56:23.000000)
Will be starting The White House news conference at 5:15 P.M. Eastern.;31-Mar-2020 (20:27:41.000000)
My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3500, while at the same time making the cars substantially safer. Engines would run smoother. Positive impact on the environment! Foolish executives!;31-Mar-2020 (19:52:52.000000)
"My Administration is helping U.S. auto workers by replacing the failed Obama Emissions Rule. Impossible to satisfy its Green New Deal Standard; Lots of unnecessary and expensive penalties to car buyers!";31-Mar-2020 (19:51:32.000000)
Great news! American families will now be able to buy safer, more affordable, and environmentally friendly cars with our new SAFE VEHICLES RULE. Get rid of those old, unsafe clunkers. Build better and safer American cars and create American jobs. Buy American!;31-Mar-2020 (19:50:29.000000)
Thank you Mike! https://t.co/RqiQ6YdQkf;31-Mar-2020 (14:55:00.000000)
"With interest rates for the United States being at ZERO, this is the time to do our decades long awaited Infrastructure Bill. It should be VERY BIG &amp; BOLD, Two Trillion Dollars, and be focused solely on jobs and rebuilding the once great infrastructure of our Country! Phase 4";31-Mar-2020 (14:48:43.000000)
"I watched a portion of low rated (very) Morning Psycho (Joe) this Morning in order to see what Nancy Pelosi had to say, &amp; what moves she was planning to further hurt our Country. Actually, other than her usual complaining that I’m a terrible person, she wasn’t bad. Still praying!";31-Mar-2020 (13:18:13.000000)
“New York Governor Cuomo says President Trump has been “very helpful.” @foxandfriends  Thank you, everybody is working very hard!;31-Mar-2020 (11:27:06.000000)
https://t.co/Zt3mEb1h99;30-Mar-2020 (22:24:57.000000)
White House news conference at 5:00 P.M. Eastern. Thank you!;30-Mar-2020 (20:50:35.000000)
https://t.co/2hKJkP5Z6N;30-Mar-2020 (17:46:15.000000)
"On #NationalDoctorsDay, we recognize the remarkable men &amp; women who treat their fellow Americans, find cures for the diseases &amp; illnesses we face, and never waver in their efforts to treat every patient with the dignity, respect, and empathy they deserve. https://t.co/7PRogpEVTP";30-Mar-2020 (17:11:59.000000)
https://t.co/nzWJ8ViwbZ;30-Mar-2020 (17:05:33.000000)
Nancy Pelosi and the Democrats delayed the Workers Help/Stimulus Bill by over a week, trying to add real “junk” into the Bill. Got some bad things, having nothing to do with those affected by the Virus, included. Republicans need their votes until we WIN BACK THE HOUSE IN 2020!;30-Mar-2020 (11:17:10.000000)
"Thank you Dr. Hahn &amp; the FDA for your fast approval of this respected Ohio company recommended by Governor @MikeDeWine. Great potential! https://t.co/jAiIUAXwaL";30-Mar-2020 (11:07:25.000000)
Will be interviewed on @foxandfriends at 7:55 A.M. USA STRONG!;30-Mar-2020 (05:15:37.000000)
https://t.co/YzhyVR1N6d;29-Mar-2020 (23:43:14.000000)
https://t.co/MtEehGY9cp;29-Mar-2020 (23:43:07.000000)
Will be starting The White House news conference at 5:30 P.M. Eastern.;29-Mar-2020 (20:57:55.000000)
So proud of the @USACEHQ, @FEMA, and the Federal Government for the 2,900 bed hospital they built in 4 days (way ahead of schedule) in the Javits Center for NY. We are now moving the teams to join others so they can continue to build more hospitals/beds. Keep up the GREAT WORK!;29-Mar-2020 (20:06:35.000000)
Thank you very much to Ken Langone for being a great American and for your wonderful comments on @TeamCavuto.;29-Mar-2020 (20:03:36.000000)
"I am a great friend and admirer of the Queen &amp; the United Kingdom. It was reported that Harry and Meghan, who left the Kingdom, would reside permanently in Canada. Now they have left Canada for the U.S. however, the U.S. will not pay for their security protection. They must pay!";29-Mar-2020 (19:00:26.000000)
Happy National Vietnam War Veterans Day to all of our Vietnam era Veterans. You have earned our gratitude and thanks by your actions years ago and what you have done since returning home. The Nation thanks you and your families for your service and sacrifice. We love you! https://t.co/MbEjEcc4pW;29-Mar-2020 (18:10:52.000000)
...The CBS News poll said 13 percent of Republicans trusted the news media for information about the virus.” Michael M. Grynbaum @NYTimes;29-Mar-2020 (17:49:09.000000)
...alone attracted 6.2 million viewers for the president’s briefing — an astounding number for a 6 p.m. cable broadcast, more akin to the viewership for a popular prime-time sitcom...;29-Mar-2020 (17:48:37.000000)
...On Monday, nearly 12.2 million people watched Mr. Trump’s briefing on CNN, Fox News and MSNBC, according to Nielsen — ‘Monday Night Football’ numbers. Millions more are watching on ABC, CBS, NBC and online streaming sites, and the audience is expanding. On Monday, Fox News...;29-Mar-2020 (17:48:37.000000)
“President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates have attracted an average audience of 8.5 million on cable news, roughly the viewership of the season finale of ‘The Bachelor.’ Numbers are continuing to rise...;29-Mar-2020 (17:48:36.000000)
Because the “Ratings” of my News Conferences etc. are so high, “Bachelor finale, Monday Night Football type numbers” according to the @nytimes, the Lamestream Media is going CRAZY. “Trump is reaching too many people, we must stop him.” said one lunatic. See you at 5:00 P.M.!;29-Mar-2020 (17:06:20.000000)
Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn’t figured that out yet!;29-Mar-2020 (16:53:31.000000)
The Lamestream Media wants us to fail. That will NEVER happen!;29-Mar-2020 (16:34:16.000000)
Hope the FDA can approve Mask Sterilization equipment ASAP. As per Governor @MikeDeWine, there is a company in Ohio, @Battelle, which has equipment that can sterilize masks quickly.;29-Mar-2020 (16:12:52.000000)
“With the Tax Cuts and new Trade Deals, we were set for a tremendous growth rate this year.... and then the Virus came along.” @larry_kudlow  @MariaBartiromo We were breaking all records, especially on employment. It will all come roaring back again, and fast!;29-Mar-2020 (16:07:34.000000)
Highly recommended by Governor @MikeDeWine of Ohio. @FDA must move quickly! https://t.co/pLpI4CSs9H;29-Mar-2020 (15:13:26.000000)
Will be doing a press conference today at 5:00 P.M. The White House. People are working harder than I have ever seen people work. It is a beautiful thing to watch!;29-Mar-2020 (14:01:57.000000)
....Federal Government. A quarantine will not be necessary. Full details will be released by CDC tonight. Thank you!;29-Mar-2020 (00:19:31.000000)
On the recommendation of the White House CoronaVirus Task Force, and upon consultation with the Governor’s of New York, New Jersey and Connecticut, I have asked the @CDCgov to issue a strong Travel Advisory, to be administered by the Governors, in consultation with the....;29-Mar-2020 (00:19:25.000000)
With the courage of our doctors and nurses, with the skill of our scientists and innovators, with the determination of the American People, and with the grace of God, WE WILL WIN THIS WAR. When we achieve this victory, we will emerge stronger and more united than ever before! https://t.co/sFmxKzXdGC;28-Mar-2020 (22:30:11.000000)
https://t.co/UJ9a8k4oQk;28-Mar-2020 (18:33:19.000000)
I am giving consideration to a QUARANTINE of developing “hot spots”, New York, New Jersey, and Connecticut. A decision will be made, one way or another, shortly.;28-Mar-2020 (17:31:58.000000)
Heading to the Great State of Virginia now, will be there shortly. The #USNSComfort is “loaded to the gills” at Naval Station Norfolk, departing for New York City this afternoon. https://t.co/1ZSUweoX7x;28-Mar-2020 (16:56:36.000000)
